,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,,,,,,
238,13,9,9,14,7,12,13,5,4,7,6,8,7,11,7,,,,,,
239,5,8,8,0,9,13,8,8,0,2,12,8,8,12,14,,,,,,
240,12,0,8,11,8,12,0,10,9,11,12,11,7,6,11,,,,,,
241,14,10,12,9,8,7,14,12,0,11,5,8,12,0,11,,,,,,
242,5,10,11,12,14,13,4,14,5,14,3,9,4,4,5,,,,,,
243,8,6,12,6,11,13,6,0,6,10,12,13,0,13,5,,,,,,
244,7,4,7,9,8,14,4,14,6,8,11,4,11,8,4,,,,,,
245,9,9,10,4,11,9,9,11,5,5,9,9,13,10,8,,,,,,
246,5,6,10,5,10,8,7,8,4,10,9,14,7,7,10,,,,,,
247,13,6,3,12,12,5,6,13,11,10,8,6,7,7,8,,,,,,
248,9,6,12,5,6,5,13,9,5,6,5,4,0,5,13,,,,,,
249,11,0,7,12,11,11,0,9,8,11,11,12,3,7,11,,,,,,
250,11,14,14,11,13,11,6,8,11,5,11,14,4,14,5,,,,,,
251,8,8,6,3,7,8,8,13,9,12,8,8,1,5,7,,,,,,
252,8,8,10,7,4,4,13,12,7,12,12,11,0,7,12,,,,,,
253,6,7,9,13,4,13,7,5,6,8,12,7,7,9,4,,,,,,
254,10,9,9,5,9,5,14,9,10,9,10,4,9,12,9,,,,,,
255,11,5,11,9,10,11,6,11,6,5,11,10,8,8,8,,,,,,
256,4,6,11,13,14,4,12,7,3,7,4,8,10,12,9,,,,,,
257,10,10,11,11,5,14,7,8,8,5,7,8,9,4,5,,,,,,
258,14,14,9,13,6,3,7,5,4,6,12,11,12,7,6,,,,,,
259,7,0,13,5,12,13,0,6,14,12,12,11,7,9,12,,,,,,
260,4,11,6,5,11,6,11,7,4,11,7,11,13,12,11,,,,,,
261,12,8,12,6,8,12,11,12,8,11,12,5,12,12,11,,,,,,
262,6,8,0,9,9,6,4,0,12,14,6,10,0,11,8,,,,,,
263,9,6,0,11,13,13,10,12,10,10,12,5,11,0,13,,,,,,
264,9,4,6,8,9,4,7,12,4,11,6,12,4,14,12,,,,,,
265,5,4,9,11,9,6,14,7,6,13,4,11,4,13,11,,,,,,
266,6,13,8,13,11,7,9,7,5,11,11,8,14,9,11,,,,,,
267,5,0,5,7,8,5,0,5,9,11,5,13,5,4,8,,,,,,
268,12,12,10,7,12,12,12,1,5,12,12,12,14,14,12,,,,,,
269,12,0,9,0,13,13,11,10,0,5,4,5,12,13,5,,,,,,
270,10,14,14,0,11,13,11,13,0,12,14,9,6,14,12,,,,,,
271,5,11,12,10,12,10,1,7,11,12,6,13,14,6,12,,,,,,
272,12,2,0,5,8,12,13,0,9,8,12,9,0,7,11,,,,,,
273,7,0,14,12,6,14,12,14,8,12,14,8,14,7,6,,,,,,
274,13,0,14,9,4,5,0,5,4,5,6,0,9,0,4,,,,,,
275,4,14,10,8,9,8,5,6,5,10,14,11,11,9,3,,,,,,
276,8,5,5,12,5,9,5,5,7,5,5,5,5,9,5,,,,,,
277,4,7,6,6,11,7,12,12,11,12,10,6,4,4,2,,,,,,
278,7,9,9,14,14,13,9,9,7,6,12,9,9,12,6,,,,,,
279,11,3,4,14,4,10,12,14,4,13,4,14,2,11,5,,,,,,
280,6,9,8,6,12,7,13,11,14,5,14,2,12,5,8,,,,,,
281,11,4,6,14,6,10,5,6,4,6,5,13,6,7,6,,,,,,
282,10,5,10,6,10,10,6,10,12,10,10,11,10,8,10,,,,,,
283,11,9,11,6,5,11,14,11,12,14,11,10,11,8,7,,,,,,
284,3,5,9,9,7,13,6,8,12,7,5,11,9,6,13,,,,,,
285,9,10,13,12,14,6,10,9,4,7,7,10,8,6,14,,,,,,
286,7,14,13,8,7,6,8,6,10,4,14,12,7,5,7,,,,,,
287,14,4,10,4,14,7,8,10,0,7,5,12,10,0,7,,,,,,
288,7,11,14,14,12,4,0,14,14,6,12,0,14,14,12,,,,,,
289,14,10,12,6,6,13,0,4,6,6,4,0,5,6,6,,,,,,
290,13,6,13,10,6,13,4,13,4,7,13,14,13,6,7,,,,,,
291,12,12,10,14,14,12,12,8,6,7,12,12,10,8,7,,,,,,
292,13,9,10,6,13,4,12,10,13,11,11,14,10,5,5,,,,,,
293,7,4,9,12,11,6,11,9,6,2,14,0,9,12,10,,,,,,
294,3,12,9,8,6,12,14,5,6,6,8,7,14,6,6,,,,,,
295,6,7,6,6,10,6,14,6,13,11,6,6,6,4,11,,,,,,
296,14,6,7,7,8,1,8,7,7,14,12,10,7,7,8,,,,,,
297,8,8,8,12,10,12,8,8,13,13,11,8,8,14,8,,,,,,
298,5,10,4,14,13,14,10,13,4,13,13,10,12,12,5,,,,,,
299,13,13,6,6,9,4,11,6,6,12,5,2,5,13,10,,,,,,
300,13,14,0,14,10,12,5,0,0,11,13,11,0,0,10,,,,,,
301,12,7,7,4,5,6,7,7,11,5,5,7,7,1,12,,,,,,
302,9,9,0,5,9,9,9,0,9,9,9,9,0,9,9,,,,,,
303,4,12,13,12,7,5,3,4,9,7,4,13,8,6,13,,,,,,
304,14,8,12,12,12,6,11,12,12,12,7,5,12,12,12,,,,,,
305,10,12,0,4,10,10,14,0,7,10,10,6,11,12,10,,,,,,
306,10,14,9,14,9,5,6,9,10,9,10,7,9,7,9,,,,,,
307,5,10,8,0,5,9,11,4,13,12,6,14,12,14,5,,,,,,
308,12,13,6,0,4,8,11,6,0,4,4,2,5,0,7,,,,,,
309,7,9,6,13,8,10,10,11,1,14,14,6,12,12,6,,,,,,
310,11,14,9,12,14,7,6,8,4,14,6,14,9,6,7,,,,,,
311,9,7,12,12,9,9,4,10,8,9,9,11,11,7,9,,,,,,
312,10,7,9,5,9,4,7,10,4,10,8,13,12,11,3,,,,,,
313,12,7,7,7,7,13,7,7,13,7,4,13,7,8,4,,,,,,
314,7,13,4,7,12,5,9,10,11,12,14,8,8,1,12,,,,,,
315,8,8,8,12,7,8,8,8,13,4,8,12,8,14,4,,,,,,
316,9,12,0,7,7,9,5,0,5,13,9,6,0,4,7,,,,,,
317,8,7,12,4,6,9,11,4,12,6,4,8,5,8,6,,,,,,
318,4,10,5,11,8,14,0,14,3,13,13,0,3,10,5,,,,,,
319,9,4,9,14,7,6,13,2,13,12,5,8,12,0,7,,,,,,
320,11,13,10,8,4,8,13,8,10,11,5,13,13,5,7,,,,,,
321,4,7,10,6,4,12,7,6,9,4,7,13,11,12,12,,,,,,
322,13,9,9,10,5,5,9,9,12,4,8,9,9,6,5,,,,,,
323,9,9,1,14,5,9,9,10,0,4,7,9,7,0,7,,,,,,
324,4,5,5,10,9,14,5,5,13,11,9,5,6,14,12,,,,,,
325,14,9,6,1,10,14,14,7,11,4,14,14,4,6,11,,,,,,
326,8,3,4,8,5,8,11,14,12,5,12,13,6,5,13,,,,,,
327,11,9,11,9,11,11,6,11,6,11,11,7,11,8,11,,,,,,
328,5,13,0,14,6,5,1,0,10,14,5,9,0,11,14,,,,,,
329,5,12,12,10,7,6,12,12,7,7,9,12,12,5,13,,,,,,
330,6,4,14,7,6,10,4,11,13,6,9,4,8,10,10,,,,,,
331,8,8,12,6,14,8,8,4,7,11,8,8,14,12,9,,,,,,
332,14,4,8,13,7,5,4,12,9,9,6,4,5,5,7,,,,,,
333,13,9,9,5,9,4,9,9,9,9,13,9,9,9,9,,,,,,
334,8,6,8,10,7,4,12,14,0,10,14,13,9,0,7,,,,,,
335,4,6,13,7,12,14,6,12,9,5,3,6,4,14,12,,,,,,
336,11,0,11,4,12,11,12,11,5,9,13,8,11,11,12,,,,,,
337,12,6,13,5,11,12,9,8,14,14,12,12,5,6,14,,,,,,
338,5,5,11,10,13,5,14,6,8,12,5,12,11,13,8,,,,,,
339,13,14,9,7,4,8,8,5,7,13,4,4,7,13,4,,,,,,
340,6,6,10,13,7,6,6,12,14,13,6,6,0,11,7,,,,,,
341,9,11,9,6,14,5,12,10,8,5,9,4,10,9,14,,,,,,
342,9,5,5,4,7,13,5,5,11,10,12,5,5,13,10,,,,,,
343,7,13,13,9,8,10,4,0,4,14,10,8,0,0,8,,,,,,
344,6,6,6,7,7,6,6,6,9,7,6,6,6,8,13,,,,,,
345,11,8,5,14,10,4,14,5,5,10,11,12,5,5,4,,,,,,
346,5,5,6,5,6,5,5,8,5,14,5,5,14,5,14,,,,,,
347,9,9,0,9,4,9,9,0,9,7,9,9,0,9,7,,,,,,
348,9,11,11,4,6,14,11,11,5,6,6,9,11,11,4,,,,,,
349,12,12,12,11,9,12,12,12,9,5,12,12,12,6,9,,,,,,
350,14,12,14,5,12,14,9,14,14,8,14,6,14,14,8,,,,,,
351,2,6,6,0,7,12,6,6,0,11,8,6,6,13,11,,,,,,
352,4,14,10,8,4,12,14,7,10,11,11,14,4,9,4,,,,,,
353,14,8,12,14,8,7,8,4,7,8,14,8,14,8,8,,,,,,
354,5,6,9,14,11,5,13,7,10,12,5,4,8,13,1,,,,,,
355,14,0,13,14,7,7,0,7,9,14,5,4,14,10,8,,,,,,
356,5,6,9,9,5,9,4,2,0,14,2,14,10,0,14,,,,,,
357,5,13,5,5,9,5,10,5,5,6,5,7,5,5,13,,,,,,
358,4,11,12,6,6,14,14,4,6,6,13,4,5,13,6,,,,,,
359,11,13,5,11,5,7,10,5,4,5,8,7,5,14,5,,,,,,
360,5,6,6,2,14,12,6,5,10,8,11,6,13,4,13,,,,,,
361,12,0,9,4,14,11,12,9,6,5,7,8,9,8,4,,,,,,
362,7,9,4,0,9,14,13,4,0,9,11,3,4,9,7,,,,,,
363,5,4,0,7,6,8,8,0,12,9,4,14,10,9,9,,,,,,
364,4,11,6,7,2,5,2,6,9,10,12,12,6,14,11,,,,,,
365,5,9,12,7,13,6,0,11,14,13,11,0,5,13,7,,,,,,
366,6,10,7,9,10,6,7,9,8,10,6,14,5,6,11,,,,,,
367,9,0,13,5,8,5,12,9,9,8,9,8,8,12,12,,,,,,
368,10,12,10,6,4,10,14,10,13,6,10,6,10,5,6,,,,,,
369,9,13,8,7,13,13,6,9,6,7,12,12,13,11,10,,,,,,
370,7,11,8,10,8,6,3,9,10,8,12,13,7,14,12,,,,,,
371,8,12,8,7,6,8,5,8,12,12,8,12,8,13,6,,,,,,
372,9,9,8,0,2,1,14,7,0,10,13,10,14,0,12,,,,,,
373,13,8,0,5,14,13,4,0,14,14,13,5,11,9,4,,,,,,
374,14,13,0,7,13,6,13,0,5,13,7,13,0,14,13,,,,,,
375,9,6,11,5,14,14,10,11,14,8,6,8,11,9,8,,,,,,
376,4,11,10,8,10,14,8,10,9,10,6,10,10,4,10,,,,,,
377,9,8,9,9,9,9,12,9,4,9,9,5,9,6,9,,,,,,
378,12,12,12,9,12,12,12,12,10,12,12,12,12,7,12,,,,,,
379,9,13,5,7,5,4,6,5,6,5,6,12,5,11,5,,,,,,
380,6,14,13,14,14,7,11,13,9,8,12,0,13,4,14,,,,,,
381,13,5,0,9,6,12,11,10,14,6,6,6,9,0,13,,,,,,
382,14,6,7,12,11,7,7,14,8,11,5,14,13,7,11,,,,,,
383,4,7,11,13,13,12,7,3,6,6,7,7,13,9,13,,,,,,
384,4,8,9,7,6,4,4,14,13,10,4,4,6,3,10,,,,,,
385,8,7,5,4,7,14,7,9,6,7,3,7,4,13,7,,,,,,
386,9,13,14,10,13,1,12,14,9,8,10,3,14,0,13,,,,,,
387,4,12,11,10,9,4,0,12,7,9,14,0,14,13,8,,,,,,
388,9,11,11,8,5,14,11,11,7,4,6,11,11,12,9,,,,,,
389,12,13,12,5,2,11,13,6,14,11,8,13,7,9,4,,,,,,
390,11,0,4,8,9,5,0,4,11,8,11,13,8,10,8,,,,,,
391,14,0,7,14,3,14,12,9,14,11,14,8,3,13,12,,,,,,
392,5,8,7,9,7,4,4,11,14,12,14,10,8,0,7,,,,,,
393,11,13,6,0,7,10,4,6,0,7,5,13,5,0,13,,,,,,
394,8,13,8,14,10,8,12,8,7,13,8,5,8,8,8,,,,,,
395,13,2,8,12,14,13,12,5,2,8,13,9,11,11,8,,,,,,
396,4,13,4,13,5,7,6,12,3,5,10,12,3,12,5,,,,,,
397,6,5,8,8,5,5,12,8,8,14,13,10,8,8,5,,,,,,
398,14,6,14,7,7,13,6,1,5,7,4,6,9,11,13,,,,,,
399,14,5,12,14,4,9,14,11,4,6,4,12,5,11,4,,,,,,
400,5,5,9,8,5,14,5,11,13,5,9,14,6,1,5,,,,,,
401,14,4,4,9,4,6,8,8,12,10,7,14,4,14,1,,,,,,
402,7,7,3,13,10,7,7,9,14,3,7,7,4,11,9,,,,,,
403,5,13,6,6,13,12,10,6,6,8,11,9,6,6,13,,,,,,
404,11,0,0,8,11,11,0,0,4,11,11,0,0,5,11,,,,,,
405,11,8,6,7,8,12,12,11,12,8,6,9,14,13,8,,,,,,
406,14,11,0,12,4,13,7,10,11,4,4,10,9,7,14,,,,,,
407,5,14,14,9,13,13,14,14,6,8,4,13,14,8,8,,,,,,
408,11,14,13,7,8,8,6,13,5,4,5,4,13,14,14,,,,,,
409,11,11,10,9,4,7,10,7,12,11,6,13,9,13,5,,,,,,
410,14,5,12,9,9,13,11,0,12,4,8,6,0,11,4,,,,,,
411,7,12,8,5,5,5,1,5,10,8,4,13,11,12,8,,,,,,
412,4,10,4,0,14,4,6,4,9,12,4,7,4,10,5,,,,,,
413,8,14,7,6,8,9,6,11,6,8,4,6,8,6,13,,,,,,
414,6,4,0,12,5,6,10,10,11,5,6,7,9,7,12,,,,,,
415,6,14,12,14,12,7,8,12,9,12,13,14,12,10,12,,,,,,
416,5,0,0,5,4,5,0,0,5,14,5,13,12,5,4,,,,,,
417,12,10,7,11,4,7,11,7,3,8,7,14,4,10,4,,,,,,
418,14,13,10,5,10,6,13,11,13,7,7,13,12,13,10,,,,,,
419,7,7,5,11,6,7,7,9,13,5,7,7,4,6,6,,,,,,
420,6,6,1,5,14,6,6,13,11,8,6,6,7,1,13,,,,,,
421,12,9,2,8,12,12,6,14,12,12,12,7,4,12,12,,,,,,
422,10,14,11,8,14,6,14,3,10,14,7,14,13,9,14,,,,,,
423,13,8,14,13,11,12,8,4,5,6,5,8,8,4,12,,,,,,
424,8,6,12,10,4,9,12,9,11,14,5,13,0,8,4,,,,,,
425,12,0,14,6,7,12,0,13,8,7,12,11,6,12,13,,,,,,
426,12,4,12,12,10,12,0,12,12,1,12,0,12,12,10,,,,,,
427,10,13,5,8,3,3,2,5,4,12,9,9,5,14,13,,,,,,
428,5,12,14,11,10,4,5,8,14,12,6,6,4,6,10,,,,,,
429,13,0,9,9,8,5,0,9,9,13,6,0,9,9,8,,,,,,
430,10,14,10,7,12,10,11,10,12,11,10,1,10,4,7,,,,,,
431,5,7,6,9,7,12,10,6,12,7,11,11,5,11,13,,,,,,
432,14,12,12,9,4,13,12,12,7,10,5,14,12,11,3,,,,,,
433,4,12,8,0,9,13,14,7,4,9,5,6,4,14,9,,,,,,
434,13,14,7,5,9,12,12,8,7,9,8,0,9,6,12,,,,,,
435,5,2,7,11,11,11,14,9,7,12,6,10,14,5,1,,,,,,
436,5,14,7,4,9,6,4,4,6,9,14,11,13,8,9,,,,,,
437,7,12,0,7,12,7,14,0,7,10,7,5,10,7,10,,,,,,
438,12,12,12,5,12,12,14,7,9,12,12,4,14,7,12,,,,,,
439,14,5,5,11,6,8,5,5,8,6,4,14,5,4,14,,,,,,
440,13,7,6,14,13,13,14,7,9,13,13,11,12,4,13,,,,,,
441,13,1,1,6,13,13,12,14,8,13,13,9,10,10,13,,,,,,
442,7,5,8,4,10,8,5,9,11,10,9,5,13,13,4,,,,,,
443,11,4,10,10,5,8,5,4,4,5,5,6,9,6,12,,,,,,
444,4,5,4,11,13,12,11,12,13,5,11,6,9,6,5,,,,,,
445,7,9,13,10,5,6,9,6,7,14,14,9,7,5,14,,,,,,
446,13,13,5,12,12,13,13,11,2,14,13,13,2,11,14,,,,,,
447,5,5,8,4,9,5,5,9,14,12,5,5,13,5,12,,,,,,
448,11,0,11,9,5,13,12,11,7,4,14,8,11,12,9,,,,,,
449,7,11,6,0,13,9,14,6,0,7,8,4,6,0,13,,,,,,
450,11,5,10,7,14,7,5,2,9,8,8,5,11,4,8,,,,,,
451,13,14,13,7,10,4,4,6,11,6,7,0,7,9,6,,,,,,
452,10,11,9,4,7,13,9,11,7,14,14,12,13,12,8,,,,,,
453,2,0,12,14,13,12,0,4,0,5,8,0,5,0,13,,,,,,
454,13,8,8,6,12,12,8,8,10,4,5,8,8,2,12,,,,,,
455,9,0,8,14,9,9,12,7,10,12,9,8,4,7,7,,,,,,
456,9,10,11,8,7,14,0,11,4,14,6,0,11,9,7,,,,,,
457,6,4,8,12,9,14,11,10,6,9,4,0,7,12,9,,,,,,
458,13,12,9,12,14,4,5,9,3,9,13,6,9,11,9,,,,,,
459,14,0,4,1,8,13,11,13,13,14,5,8,0,6,8,,,,,,
460,11,8,9,9,6,7,9,9,9,10,6,9,9,9,10,,,,,,
461,6,7,12,7,14,6,10,9,9,11,6,11,7,14,5,,,,,,
462,6,4,12,8,11,7,0,12,10,14,13,0,12,9,14,,,,,,
463,8,8,8,10,12,8,8,8,1,4,8,8,8,9,12,,,,,,
464,14,6,10,7,12,13,7,8,11,12,5,14,12,9,12,,,,,,
465,12,12,12,10,8,12,12,12,5,8,14,12,7,14,11,,,,,,
466,6,13,7,12,13,6,4,9,8,7,6,13,10,14,7,,,,,,
467,14,6,11,14,6,6,7,11,9,4,7,14,11,4,4,,,,,,
468,4,0,13,11,6,6,0,6,10,13,11,13,12,0,5,,,,,,
469,8,7,7,11,9,4,7,7,5,12,12,7,7,4,10,,,,,,
470,14,8,12,0,13,9,4,1,9,8,7,4,9,10,8,,,,,,
471,4,6,12,11,8,4,9,14,7,9,14,13,0,5,9,,,,,,
472,4,5,4,10,5,11,5,12,11,5,7,5,2,8,5,,,,,,
473,11,8,14,4,5,11,12,13,7,13,11,5,6,5,10,,,,,,
474,6,14,8,13,6,6,4,10,4,6,6,5,2,7,6,,,,,,
475,5,5,4,8,8,6,6,8,8,8,11,12,8,8,8,,,,,,
476,4,8,9,6,6,14,4,7,13,6,13,10,6,4,6,,,,,,
477,13,10,7,14,7,8,5,7,8,7,4,14,7,5,7,,,,,,
478,10,13,13,8,8,6,13,13,10,4,7,13,13,5,13,,,,,,
479,5,6,13,4,13,14,4,13,9,13,12,14,7,6,13,,,,,,
480,8,5,5,13,10,4,14,9,14,12,12,7,10,9,12,,,,,,
481,9,12,11,12,7,3,8,11,14,13,13,10,11,5,7,,,,,,
482,14,7,7,0,14,7,14,13,0,7,5,11,9,0,14,,,,,,
483,7,7,6,0,7,7,7,11,0,7,7,7,1,0,7,,,,,,
484,6,4,6,9,14,6,13,5,14,8,6,11,13,0,13,,,,,,
485,3,11,7,0,10,13,11,14,0,5,5,11,13,0,8,,,,,,
486,9,10,10,13,13,6,10,10,5,13,7,4,8,4,11,,,,,,
487,14,12,12,8,7,13,12,12,10,7,5,12,12,9,6,,,,,,
488,6,10,8,8,13,5,4,8,12,13,13,9,8,5,7,,,,,,
489,13,7,5,14,4,12,8,5,10,14,8,14,5,11,8,,,,,,
490,6,10,6,9,11,6,7,6,14,10,6,14,6,0,5,,,,,,
491,14,6,4,8,9,9,7,4,11,11,14,9,4,10,12,,,,,,
492,5,11,12,8,8,14,5,12,10,5,13,6,12,9,8,,,,,,
493,14,8,7,12,6,14,11,13,6,10,14,12,4,12,10,,,,,,
494,4,9,9,9,8,13,9,9,4,4,5,9,9,6,8,,,,,,
495,12,12,12,0,4,12,12,12,14,6,12,12,12,9,9,,,,,,
496,10,0,9,4,10,6,0,9,14,11,9,0,9,12,3,,,,,,
497,13,10,1,13,5,5,0,9,14,9,8,0,5,9,5,,,,,,
498,10,10,10,14,14,10,10,10,6,14,10,10,10,8,8,,,,,,
499,5,0,11,0,6,14,0,9,14,6,13,0,10,4,12,,,,,,
500,13,2,12,7,8,12,12,10,13,9,13,14,6,8,9,,,,,,
501,6,8,13,13,8,9,4,13,13,8,14,5,13,13,14,,,,,,
502,4,4,4,11,8,4,4,4,5,9,4,4,4,4,9,,,,,,
503,9,9,7,6,8,9,9,4,8,8,9,9,13,10,13,,,,,,
504,6,7,12,6,10,6,10,0,6,5,6,11,0,6,5,,,,,,
505,13,9,10,12,5,4,9,7,1,8,13,9,13,11,5,,,,,,
506,9,7,6,9,6,6,7,11,6,5,9,7,2,7,6,,,,,,
507,5,10,8,10,8,9,10,7,14,8,6,10,14,6,13,,,,,,
508,6,11,2,14,4,5,5,9,11,9,9,10,4,13,4,,,,,,
509,5,5,6,11,10,5,5,11,13,10,5,5,12,6,4,,,,,,
510,6,9,6,13,12,11,0,11,5,14,8,0,10,4,9,,,,,,
511,4,11,0,14,11,8,5,0,11,11,14,10,10,13,14,,,,,,
512,14,14,14,9,4,14,13,7,0,4,14,11,13,0,11,,,,,,
513,11,11,11,0,11,11,11,11,0,11,11,11,11,0,11,,,,,,
514,7,11,7,11,11,7,1,7,14,14,7,12,7,8,11,,,,,,
515,5,14,14,13,6,8,7,3,4,6,13,11,9,7,6,,,,,,
516,7,8,8,14,12,12,8,8,13,4,11,8,8,0,4,,,,,,
517,5,9,6,0,12,8,9,7,0,12,10,9,13,4,6,,,,,,
518,9,11,9,0,12,9,0,9,0,12,9,0,9,4,3,,,,,,
519,6,13,4,4,12,7,9,10,9,2,11,8,13,0,10,,,,,,
520,11,11,11,12,7,11,11,11,2,14,11,11,11,10,8,,,,,,
521,13,12,13,7,14,4,14,5,7,14,6,5,9,7,6,,,,,,
522,12,7,5,12,7,11,7,9,6,7,10,7,4,14,7,,,,,,
523,14,13,12,4,14,14,11,11,5,14,14,10,4,9,14,,,,,,
524,5,4,11,14,10,6,9,14,13,5,11,10,4,0,13,,,,,,
525,6,6,12,13,6,13,6,4,14,6,12,13,5,11,6,,,,,,
526,13,13,1,5,11,13,13,14,14,12,13,13,10,9,12,,,,,,
527,7,5,4,9,6,8,5,12,4,14,9,14,1,10,14,,,,,,
528,6,13,6,9,5,6,10,6,14,12,6,9,6,0,5,,,,,,
529,6,11,10,9,10,7,0,10,5,10,13,0,10,10,10,,,,,,
530,7,0,7,4,9,6,0,14,14,9,14,0,3,12,9,,,,,,
531,12,7,10,12,6,13,7,9,6,14,4,7,5,14,14,,,,,,
532,13,5,8,10,4,13,6,13,9,4,13,11,13,0,6,,,,,,
533,7,12,4,10,7,5,12,4,11,14,14,12,13,6,7,,,,,,
534,5,7,9,12,7,13,13,2,9,10,4,11,10,6,10,,,,,,
535,5,14,13,12,12,14,4,6,12,12,13,10,7,12,12,,,,,,
536,10,8,10,4,13,10,12,10,0,11,10,5,10,0,13,,,,,,
537,10,11,10,14,10,10,0,10,5,10,10,0,10,9,10,,,,,,
538,4,7,7,0,6,12,7,7,13,13,7,7,7,14,13,,,,,,
539,13,4,1,6,7,5,6,14,4,14,8,9,4,5,7,,,,,,
540,8,12,7,5,13,4,9,13,9,7,5,6,4,7,14,,,,,,
541,11,14,14,14,14,11,7,1,5,8,11,10,8,9,8,,,,,,
542,11,6,10,7,8,11,7,1,5,8,11,14,14,14,14,,,,,,
543,10,13,10,4,3,10,4,10,0,9,10,8,10,0,6,,,,,,
544,10,0,9,4,10,10,0,8,7,10,10,0,9,12,10,,,,,,
545,10,10,0,12,8,10,10,0,4,12,10,10,0,6,12,,,,,,
546,10,14,10,9,14,10,6,10,4,8,10,14,10,0,14,,,,,,
547,12,5,5,5,13,14,6,11,13,13,7,11,1,13,13,,,,,,
548,12,5,14,10,5,12,6,13,7,8,12,4,6,5,5,,,,,,
549,6,6,6,8,12,6,6,6,13,7,6,6,6,14,6,,,,,,
550,7,9,8,8,8,14,0,8,8,8,5,0,8,8,8,,,,,,
551,12,7,7,0,13,13,7,7,0,4,4,7,7,0,13,,,,,,
552,5,10,0,4,14,11,9,12,4,5,6,12,11,4,5,,,,,,
553,7,10,12,9,13,7,5,8,12,13,7,14,4,11,4,,,,,,
554,14,0,9,0,11,1,12,9,0,5,13,8,9,0,8,,,,,,
555,7,10,7,0,1,7,11,7,13,10,7,14,7,14,11,,,,,,
556,5,7,8,4,12,5,12,9,14,9,5,6,11,5,9,,,,,,
557,9,6,10,14,7,9,11,7,0,10,9,8,13,0,10,,,,,,
558,14,6,11,13,14,14,7,1,6,14,14,13,13,8,14,,,,,,
559,7,7,4,7,5,7,7,12,7,11,7,7,9,7,11,,,,,,
560,10,12,7,0,4,10,5,14,0,4,10,6,13,14,5,,,,,,
561,5,6,14,10,12,5,10,9,11,9,5,5,7,8,9,,,,,,
562,12,8,7,14,13,13,4,7,9,5,4,13,7,4,5,,,,,,
563,12,10,2,11,8,11,1,14,7,8,12,11,6,13,8,,,,,,
564,6,6,10,12,11,7,11,7,8,11,13,8,13,7,12,,,,,,
565,10,7,7,6,8,5,11,9,13,13,4,8,10,4,8,,,,,,
566,11,13,10,12,11,10,8,6,11,13,4,13,11,5,9,,,,,,
567,3,14,7,4,8,12,8,7,11,8,6,4,7,1,14,,,,,,
568,11,10,11,3,6,7,10,13,11,6,6,10,0,6,9,,,,,,
569,7,12,9,12,12,13,1,9,4,12,4,13,9,5,14,,,,,,
570,12,14,13,13,9,11,6,13,13,5,8,4,13,13,4,,,,,,
571,13,4,13,6,11,12,5,12,6,11,13,13,4,6,14,,,,,,
572,6,13,14,11,10,13,10,2,13,8,12,9,9,8,7,,,,,,
573,13,10,9,14,12,12,9,10,5,8,8,7,12,11,8,,,,,,
574,6,8,8,10,11,10,12,7,0,7,1,13,9,0,11,,,,,,
575,7,0,0,11,12,7,0,10,5,10,7,0,9,4,10,,,,,,
576,13,3,12,7,9,4,13,10,12,9,13,14,11,14,9,,,,,,
577,7,0,2,7,7,7,0,9,7,7,7,0,4,7,7,,,,,,
578,13,8,7,11,7,4,13,7,13,7,6,11,7,6,7,,,,,,
579,4,7,12,14,11,12,7,10,9,10,11,7,6,4,4,,,,,,
580,8,5,4,6,9,4,5,12,11,8,14,5,1,10,14,,,,,,
581,12,12,9,0,4,11,14,9,0,8,7,6,9,0,4,,,,,,
582,9,2,2,12,5,14,12,10,1,12,6,9,7,11,11,,,,,,
583,13,6,11,11,7,12,6,8,14,7,8,6,10,4,13,,,,,,
584,4,10,9,13,8,13,4,9,5,8,4,6,9,14,12,,,,,,
585,4,0,5,5,11,7,13,5,5,10,10,6,5,5,4,,,,,,
586,13,6,11,5,9,14,4,10,10,5,12,14,8,4,5,,,,,,
587,11,11,11,11,6,11,11,11,11,9,11,11,11,11,9,,,,,,
588,9,4,12,10,8,3,5,10,5,12,12,6,8,13,8,,,,,,
589,4,5,7,7,14,12,10,7,7,6,7,11,7,7,6,,,,,,
590,13,7,13,4,14,13,14,13,8,7,13,11,13,7,14,,,,,,
591,6,12,12,7,5,7,12,12,11,8,13,12,12,3,5,,,,,,
592,10,14,1,7,12,9,13,12,13,4,6,12,4,6,4,,,,,,
593,7,0,14,12,8,13,0,13,10,8,12,11,6,5,13,,,,,,
594,6,8,7,10,9,6,4,9,4,4,6,10,10,12,4,,,,,,
595,13,6,7,6,13,12,6,11,13,5,8,6,8,4,5,,,,,,
596,12,8,12,12,7,12,11,12,12,14,12,5,12,12,8,,,,,,
597,7,14,2,9,7,13,8,10,9,4,12,12,7,9,8,,,,,,
598,12,7,0,8,8,6,7,0,5,8,8,7,10,9,14,,,,,,
599,4,13,5,5,14,7,4,5,7,14,10,7,5,6,8,,,,,,
600,5,3,4,8,6,5,9,12,13,13,5,10,2,10,5,,,,,,
601,5,8,8,8,4,4,12,5,10,8,13,5,11,5,8,,,,,,
602,12,8,8,13,8,6,8,8,0,8,7,8,8,0,8,,,,,,
603,6,10,4,0,14,12,10,13,0,8,2,10,12,14,14,,,,,,
604,8,7,12,11,5,4,7,0,13,6,12,7,0,6,5,,,,,,
